Time,PE1MAX,PE1MIN,PE2MAX,PE2MIN,PEEQMAX,PEEQMIN
0,0,0,0,0,0,0
0.0001,0,0,0,0,0,0
0.0002,0,0,0,0,0,0
0.0003,0,0,0,0,0,0
0.0004,0,0,0,0,0,0
0.0005,0,0,0,0,0,0
0.0006,0,0,0,0,0,0
0.0007,0,0,0,0,0,0
0.0008,0,0,0,0,0,0
0.0009,0,0,0,0,0,0
0.001,0,0,0,0,0,0
0.0011,0,0,0,0,0,0
0.0012,0,0,0,0,0,0
0.0013,0,0,0,0,0,0
0.0014,0,0,0,0,0,0
0.0015,0,0,0,0,0,0
0.0016,0,0,0,0,0,0
0.0017,0,0,0,0,0,0
0.0018,0,0,0,0,0,0
0.0019,0,0,0,0,0,0
0.002,0,0,0,0,0,0
0.0021,0,0,0,0,0,0
0.0022,0,0,0,0,0,0
0.0023,0,0,0,0,0,0
0.0024,0,0,0,0,0,0
0.0025,0,0,0,0,0,0
0.0026,0,0,0,0,0,0
0.0027,0,0,0,0,0,0
0.0028,0,0,0,0,0,0
0.0029,0,0,0,0,0,0
0.003,0,0,0,0,0,0
0.0031,0,0,0,0,0,0
0.0032,0,0,0,0,0,0
0.0033,0,0,0,0,0,0
0.0034,0,0,0,0,0,0
0.0035,0,0,0,0,0,0
0.0036,0,0,0,0,0,0
0.0037,0,0,0,0,0,0
0.0038,0,0,0,0,0,0
0.0039,0,0,0,0,0,0
0.004,0,0,0,0,0,0
0.0041,0,0,0,0,0,0
0.0042,0,0,0,0,0,0
0.0043,0,0,0,0,0,0
0.0044,0,0,0,0,0,0
0.0045,0,0,0,0,0,0
0.0046,0,0,0,0,0,0
0.0047,0,0,0,0,0,0
0.0048,0,0,0,0,0,0
0.0049,0,0,0,0,0,0
0.005,0,0,0,0,0,0
0.0051,0,0,0,0,0,0
0.0052,0,0,0,0,0,0
0.0053,0,0,0,0,0,0
0.0054,0,0,0,0,0,0
0.0055,0,0,0,0,0,0
0.0056,0,0,0,0,0,0
0.0057,0,0,0,0,0,0
0.0058,0,0,0,0,0,0
0.0059,0,0,0,0,0,0
0.006,0,0,0,0,0,0
0.0061,0,0,0,0,0,0
0.0062,0,0,0,0,0,0
0.0063,0,0,0,0,0,0
0.0064,0,0,0,0,0,0
0.0065,0,0,0,0,0,0
0.0066,0,0,0,0,0,0
0.0067,0,0,0,0,0,0
0.0068,0,0,0,0,0,0
0.0069,0,0,0,0,0,0
0.007,0,0,0,0,0,0
0.0071,0,0,0,0,0,0
0.0072,0,0,0,0,0,0
0.0073,0,0,0,0,0,0
0.0074,0,0,0,0,0,0
0.0075,0,0,0,0,0,0
0.0076,0,0,0,0,0,0
0.0077,0,0,0,0,0,0
0.0078,0,0,0,0,0,0
0.0079,0,0,0,0,0,0
0.008,0,0,0,0,0,0
0.0081,0,0,0,0,0,0
0.0082,0,3.21E-07,0,-2.85E-07,0,3.52E-07
0.0083,0,4.48E-06,0,-3.98E-06,0,4.91E-06
0.0084,0,2.47E-05,0,-2.20E-05,0,2.71E-05
0.0085,5.92E-07,5.53E-05,-4.84E-07,-4.91E-05,6.31E-07,6.06E-05
0.0086,1.85E-05,0.00010015,-1.51E-05,-8.90E-05,1.97E-05,0.000109773
0.0086,1.85E-05,0.00010015,-1.51E-05,-8.90E-05,1.97E-05,0.000109773
0.00869125,4.77E-05,0.000147945,-3.90E-05,-0.000131574,5.08E-05,0.000162209
0.00935887,0.000512286,0.000618449,-0.000418282,-0.000550991,0.000545427,0.000678539
0.01212,0.00230382,0.00241592,-0.00186782,-0.00215786,0.00244766,0.00265326
